ID	PAM50	Bcellsnaive	Bcellsmemory	Plasmacells	TcellsCD8	TcellsCD4naive	TcellsCD4memoryresting	TcellsCD4memoryactivated	Tcellsfollicularhelper	Tcellsregulatory(Tregs)	Tcellsgammadelta	NKcellsresting	NKcellsactivated	Monocytes	MacrophagesM0	MacrophagesM1	MacrophagesM2	Dendriticcellsresting	Dendriticcellsactivated	Mastcellsresting	Mastcellsactivated	Eosinophils	Neutrophils
SD1566	LumB	0.130583208	0	0.072501594	0.043515791	0	0.258436249	5.29E-05	0.025246774	0.004803497	0	0.0320976	0	0.01184298	0.007443101	0.073262463	0.240896351	0.022770273	0	0.076547244	0	0	0
SD1569	Her2	0.090055979	0	0.085801676	0	0	0.213789893	0	0.015667817	0	0	0.013435803	0.001810546	0	0	0.076520649	0.327615111	0.092046867	0	0.049719513	0	0	0.033536146
SD1570	LumA	0.075991441	0	0.022051859	0.056404224	0	0.177384765	0	0.031715449	0.014406629	0	0	0.023575564	0.004275969	0	0.053102175	0.164956379	0.02164014	0	0.354495406	0	0	0
SD1571	LumA	0.173385365	0	0.084571427	0.00077131	0	0.153829086	0	0.023073218	0	0	0	0.017221647	0	0	0.037013758	0.310388317	0.010273327	0	0.147523057	0	0	0.041949487
SD1572	Basal	0.146567725	0	0	0.002309224	0	0.278265437	0	0.038691154	0.041166707	0	0.064164803	0	0	0.204129461	0.028856748	0.129289262	0	0	0	0.06655948	0	0
SD1573	LumA	0.271549854	0	0.197889785	0.012796893	0	0.076995793	0	0	0	0	0	0.017370721	0	0	0.009712499	0.131248692	0.046946166	0	0.235489598	0	0	0
SD1575	Basal	0.207483952	0	0.08359743	0.030859221	0	0.208596631	0.034453061	0.049882871	0	0	0.038087472	0	0.006150974	0.054232523	0.087909122	0.162827199	0.011194902	0.001690347	0.006519546	0	0	0.016514749
SD1576	Basal	0.164724676	0	0.085974483	0.003133042	0	0.161885716	0.009582856	0	0	0	0.012374688	0	0	0.06248275	0.013529529	0.440773959	0	0	0	0.018442277	0	0.027096023
SD1577	LumA	0.107962556	0	0	0	0	0.253692177	0	0	0.018848144	0	0.087152465	0	0.011434335	0	0	0.30351371	0.056177195	0.002497765	0.148194126	0	0	0.010527526
SD1578	Her2	0.084822127	0	0.056133624	0	0	0.114068473	0	0.034774583	0.009792557	0	0	0.027557865	0	0.153122124	0.012703954	0.428169673	0	0.009173449	0	0.037657068	0	0.032024503
SD1582	LumB	0.152785187	0	0.037048998	0	0	0.137223492	0	0.016652871	0	0	0	0.017378811	0	0	0.059349367	0.357184275	0.07265467	0	0.101772673	0	0	0.047949657
SD1583	LumB	0.134147105	0	0.146079159	0	0	0.199366075	0	0	0.022506852	0	0.058114214	0	0.014899651	0.013367852	0	0.157988639	0.028585203	0	0.224945252	0	0	0
SD1586	LumA	0.04528946	0	0	0	0	0.227233696	0	0	0.02678028	0	0.099911538	0	0.018374897	0	0	0.403805494	0.004056392	0	0.159956846	0	0	0.014591398
SD1588	LumA	0.17090085	0	0.13795777	0.024000115	0	0.247192525	0	0	0	0	0.028204309	0	0	0	0.038474695	0.168838995	0.062455998	0	0.111005085	0	0	0.010969657
SD1589	Her2	0.129378955	0	0.128225602	0.039599679	0	0.190617559	0.021123859	0.045399452	0.032683153	0	0.078467335	0	0.005099098	0.0494371	0.086323372	0.134862714	0	0.035881103	0.022901019	0	0	0
SD1590	LumA	0.090162067	0	0	0	0	0.220602646	0	0.034312213	0.149598238	0	0.093123023	0	0.030761729	0.007691678	0.011245331	0.227657705	0	0.012265239	0.10412469	0	0.01845544	0
SD1591	LumA	0.064000271	0	0.00161495	0.00679811	0	0.110668988	0	0	0.052503347	0	0.059888085	0	0.008938593	0	0.020895215	0.459059006	0.010368717	0	0.197562794	0	0	0.007701924
SD1595	LumA	0.068734341	0	0	0	0	0.204688615	0	0	0.011049423	0	0	0	0	0	0	0.411803564	0.065988976	0	0.237735081	0	0	0
SD1598	LumA	0.181994804	0	0.008456467	0	0	0.206269098	0	0	0.059025867	0	0.015190783	0.003077788	0	0.164741109	0.004128902	0.311308618	0	0	0.001326371	0.044480193	0	0
SD1602	LumB	0.066139486	0	0.255955747	0.006208293	0	0.195493362	0	0.011949151	0.038229052	0	0.017187197	0	0	0.01114514	0.05993246	0.1742927	0.010890786	0	0.152576627	0	0	0
SD1604	Her2	0.124753752	0	0.149995416	0	0	0.249354297	0.028688118	0.019413489	0	0	0.008056596	0	0.018528017	0.101698761	0.094611361	0.107336102	0.016753921	0	0.080810169	0	0	0
SD1605	Basal	0.223215905	0	0	0	0	0.094022747	0	0.042321037	0.072640114	0	0.031900606	0.004606221	0.004609414	0	0.003362847	0.410370021	0.05406537	0.003617319	0.027639909	0	0	0.02762849
SD1612	Her2	0.181266448	0	0.065661222	0	0	0.327628741	0.006655803	0	0	0	0.025683019	0	0	0	0.04742755	0.238161983	0.034672018	0	0.051560511	0	0	0.021282705
SD1614	Basal	0.076814969	0	0	0	0	0.241640851	0	0.047190748	0	0	0	0.057101428	0	0.289388222	0.04546236	0.240715715	0	0	0	0.001685706	0	0
SD1615	LumA	0.117982123	0	0.052013923	0	0	0.17918002	0	0.012643273	0	0	0.006353239	0.013409082	0	0.184631548	0.089459495	0.263126482	0.031061165	0	0.050139649	0	0	0
SD1625	Her2	0.108194326	0	0.074967258	0.019840846	0	0.243775033	0.039328267	0	0	0	0.020685924	0	0.004161901	0	0.093179197	0.260315177	0.067330349	0	0.065216784	0	0	0.003004938
SD1640	LumA	0.21702986	0	0.123534648	0	0	0.146855609	0	0	0	0	0.035374543	0	0.012581966	0	0	0.298751486	0	0	0.159979087	0	0	0.005892801
SD1643	LumA	0.103852732	0	0.12631136	0	0	0.320693851	0	0.06883284	0	0	0.027903512	0.041538752	0	0.1597301	0	0.00321544	0	0	0.147921414	0	0	0
SD1644	LumA	0.132370069	0	0.112102642	0	0	0.322330303	0.004341192	0.025197479	0	0	0.029338129	0	0	0	0.074017564	0.194660938	0.070832205	0	0.027795567	0	0	0.007013912
SD1645	LumB	0.139423392	0	0.078806767	0.032780452	0	0.281679418	0.042497234	0.019659266	0	0	0.043195853	0	0.006220494	0	0.074919985	0.168464127	0.06333676	0.001192991	0.045110223	0	0.002713037	0
SD1647	LumA	0.170359543	0	0.142496998	0.017199826	0	0.142314793	0	0	0	0	0.0057734	0.010471131	0	0.015097378	0.024591199	0.254917906	0.01121458	0	0.205563247	0	0	0
SD1649	LumA	0.116113109	0	0.044688288	0	0	0.313614917	0	0.04945775	0	0.010021628	0	0.015536421	0.010723305	0	0.134301835	0.148254395	0.062045814	0	0.084505175	0	0.010737363	0
SD1650	LumB	0	0	0	0	0	0.082045969	0	0	0	0	0.075757889	0	0	0.074734142	0.015828351	0.395407218	0	0	0.181576755	0	0.052709949	0.121939726
SD1653	LumA	0.131168341	0	0.050727003	0	0	0.297479155	0	0.00773136	0	0	0	0.021252526	0.002118529	0	0.072924624	0.16515778	0.160964687	0	0.090475996	0	0	0
SD1655	LumB	0.069753795	0	0.023430408	0	0	0.301158033	0.008800347	0.021464298	0	0	0.003840808	0.017580958	0.010801172	0	0.131015022	0.251117467	0.102462033	0	0.047126765	0	0.011448895	0
SD1660	LumB	0.131155706	0	0.074270206	0	0	0.161062937	0	0.113694651	0.054177183	0	0.000891264	0	0.00854276	0	0.042172476	0.229933832	0.021139034	0	0.162959952	0	0	0
SD1663	LumB	0.064602564	0	0.023957687	0	0	0.175617	0	0.086993879	0.052094645	0	0	0.023005284	0.0106878	0.037805934	0.09311629	0.255449242	0.01088472	0	0.160305746	0	0	0.005479211
SD1667	LumA	0.028653001	0	0.226996193	0	0	0.141853487	0	0	0	0	0.074785909	0	0.021506183	0	0.003304137	0.33029304	0.022937822	0	0.149670229	0	0	0
SD1671	LumA	0.047051732	0	0.022279108	0	0	0.184672046	0	0.022301221	0.038428498	0.00724779	0.022565579	0	0	0.166698292	0.059797462	0.150827703	0.027702406	0	0.250428163	0	0	0
SD1675	LumA	0.121655944	0	0.082877293	0	0	0.175427638	0	0	0	0	0	0.007055925	0	0	0.016673008	0.458299107	0.052135346	0	0.027792115	0.012451589	0	0.045632035
SD1677	Basal	0.100135988	0	0.104114748	0.09355088	0	0.090717425	0.098323424	0.055462815	0	0	0.007239601	0.027999038	0.002801851	0.055239908	0.106273954	0.175827758	0	0.049740413	0.026797622	0	0	0.005774574
SD1684	LumB	0.118866992	0	0.115297546	0	0	0.135800357	0	0.08653307	0.038399479	0.017067081	0	0.037038094	0.008761816	0	0.158864253	0.212361153	0	0	0.07101016	0	0	0
SD1685	Basal	0.066876901	0	0.001811607	0.012768152	0	0.265413691	0	0	0	0	0.038489271	0	0.022969933	0.063332024	0.064048452	0.288236154	0.062325957	0	0.106585407	0	0	0.007142451
SD1687	LumA	0.173915988	0	0.07212173	0	0.019942038	0.138841294	0	0	0	0	0.029365884	0	0	0	0	0.37725929	0	0	0.162277115	0	0	0.026276661
SD1688	LumA	0.157209741	0	0.108299418	0	0	0.177399559	0	0	0.012166813	0	0	0.009670001	0.011854699	0	0.007558571	0.38747602	0.023324316	0	0.098137225	0	0	0.006903637
SD1691	Her2	0.142776127	0	0.122760648	0	0	0.228877312	0.02044496	0.011447269	0	0	0	0.015351762	0.002479879	0.041702314	0.084644265	0.23095761	0.03781924	0.009537876	0.038549549	0	0	0.012651189
SD1692	Her2	0.155064372	0	0.045946621	0.042155586	0	0.247717707	0.002927197	0.040482365	0	0	0.020905885	0	0	0.091352708	0.073689513	0.187710119	0	0	0.076005853	0	0	0.016042073
SD1695	Her2	0.078735182	0	0.03931527	0	0	0.081474589	0	0.011271834	0.008011543	0	0	0.019700102	0	0.062924501	0.013326601	0.464298189	0	0	0.160707724	0	0	0.060234464
SD1696	Her2	0.06079192	0	0.187913498	0.165761617	0	0.050353694	0.111597594	0.027927971	0	0	0.010848608	0.051297351	0.029473805	0.055340602	0.089907312	0.140508008	0	0	0	0.004476849	0	0.013801171
SD1697	LumB	0.152257193	0	0.054828629	0	0	0.368783336	0.010788352	0.047412983	0	0.000229049	0	0	0.003841441	0.037431928	0.085265153	0.194230231	0.01366377	0	0.031267934	0	0	0
SD1698	Basal	0.073167448	0	0.131581429	0.015867631	0	0.173996158	0.006869128	0.055099827	0.04109366	0	0.023322684	0.008260464	0.010658686	0.091528743	0.0718163	0.248851378	0.017057991	0	0.030828473	0	0	0
SD1704	LumA	0.198697663	0	0.026839567	0	0	0.151395899	0	0.140574551	0	0	0.083269988	0	0.00759123	0.108739636	0	0.132352537	0	0	0.150538928	0	0	0
SD1708_Lt	LumA	0.099544234	0	0.013817676	0	0	0.11259656	0	0.00554641	0	0	0	0.038627507	0	0.15730679	0.023501313	0.351273655	0	0	0.197785856	0	0	0
SD1708_Rt	LumB	0.131866461	0	0.007396892	0.098592863	0	0.061461138	0	0.034545611	0.027105975	0	0	0.034924669	0	0.143229174	0.04071054	0.330024086	0	0	0.090142592	0	0	0
SD1712	LumA	0.161256709	0	0.018275898	0	0	0.106543297	0	0.116441935	0	0	0	0.033691452	0	0.069843415	0.021480933	0.316171051	0.061631798	0	0.076825537	0	0	0.017837974
SD1714	Her2	0.13388989	0	0.075378074	0	0	0.188735224	0.019041337	0.046915637	0	0	0.018309427	0.00337438	0.002774576	0.104382014	0.046722925	0.177631655	0.01358809	0	0.169256771	0	0	0
SD1715	Her2	0.300739913	0	0.15050655	0	0	0.216691671	0.002161015	0.049308646	0	0	0.04163496	0	0.000289074	0.00981631	0.006268207	0.163647101	0	0	0.058936552	0	0	0
SD1718	LumB	0.0428704	0	0.164309423	0	0	0.149709059	0	0.086995023	0.053574697	0	0.013314253	0.005355034	0.018779784	0	0.11604415	0.240318009	0.008724451	0	0.092476033	0	0	0.007529685
SD1720	Her2	0.195497114	0.041142678	0.032730325	0.007866595	0	0.194831411	0.006832731	0.0489275	0.048801329	0	0.014277459	0	0	0.015010408	0.006600643	0.204784966	0.097302943	0	0.080086513	0	0	0.005307384
SD1721	LumB	0.157135418	0	0.082614173	0.045216713	0	0.116117461	0.011422485	0.037120995	0.087084434	0	0.031325045	0	0.017384459	0.124519972	0.046416098	0.166810082	0	0	0.076832664	0	0	0
SD1726	Her2	0.138500283	0	0.04642472	0.095814093	0	0.196346577	0.011430787	0.021863827	0.050925337	0	0.017289159	0.019011154	0.022878304	0.081372313	0.086448739	0.125257186	0.009943203	0	0.076494317	0	0	0
SD1727	LumA	0.158295016	0	0.069557986	0	0	0.136072947	0	0.044328565	0	0	0	0.038887738	0.004900436	0	0.053651577	0.130913738	0.052711765	0	0.310680233	0	0	0
SD1728	LumA	0.17197955	0	0.172458	0	0	0.080153724	0.006847634	0.042067775	0.025861755	0	0.018384507	0	0.005843033	0.121904719	0.040049292	0.220122546	0.003348339	0	0.090979127	0	0	0
SD1729	Basal	0.158530598	0	0.0842888	0.023241328	0	0.147093684	0.009304281	0.081730371	0	0	0.003450039	0.021435322	0.005198494	0.047267898	0.094068242	0.248820618	0.01701619	0.014656934	0.0209973	0	0	0.022899902
SD1730	LumA	0.102512014	0	0	0	0	0.270656745	0	0	0	0	0.150194421	0	0.032115304	0.108212566	0	0.117653749	0	0	0.189799087	0	0.028856113	0
SD1735	Her2	0.138448318	0	0.146813516	0.030495353	0	0.296274598	0.011602729	0.006911235	0	0	0	0.022124567	0.030911219	0.007406677	0.061605027	0.189581583	0.012920305	0	0.044904874	0	0	0
SD1736	LumA	0.134010668	0	0.072156313	0	0	0.299882248	0.083994844	0	0	0	0.01922687	0	0.021334541	0	0.088625427	0.173966545	0.056377018	0	0.050425525	0	0	0
SD1739	LumB	0.098501978	0	0.043523247	0	0	0.168974089	0	0	0.014390245	0	0.030956982	0	0	0	0.029366246	0.388476217	0.148265854	0	0.055108544	0	0	0.022436598
SD1744	LumB	0.186327624	0	0.095483083	0	0	0.253972133	0	0.033186084	0	0	0	0	0.002461377	0.018715441	0.017657866	0.29022857	0	0	0.100216267	0	0	0.001751554
SD1749	LumA	0.1894883	0	0.272401684	0.031163944	0.002351717	0.162517168	0	0	0	0	0.01834229	0	0	0.021423468	0.040826612	0.11273586	0.032759448	0	0.115989509	0	0	0
SD1750	Basal	0.034909302	0	0.325907456	0	0	0.084007759	0.005586551	0.117539653	0.029321092	0	0.019297972	0.030432616	0	0.080211758	0.051771274	0.173508728	0	0.002378594	0.042035943	0	0.0030913	0
SD1751	LumA	0.125028714	0	0.008470969	0	0	0.229845512	0	0	0.017169397	0	0	0.0135717	0.008643949	0	0.017673663	0.328096998	0.021472331	0	0.219232784	0	0	0.010793984
SD1752	LumA	0.124135219	0	0.253096937	0.03567417	0	0.225983792	0	0.001002708	0.032348521	0	0.016970776	0	0.003240264	0.030630749	0.032670299	0.176725799	0.009328198	0	0.058192565	0	0	0
SD1753	LumB	0.123527826	0	0.104218133	0.010171648	0	0.112046286	0	0.040819643	0.051287697	0.001827798	0	0.056433323	0	0.163463777	0.05088888	0.272824383	0	0	0	0.006630852	0	0.005859752
SD1754	Her2	0.174770354	0	0.050353252	0.024410862	0	0.124062326	0	0.009782062	0.024807727	0	0	0.003430518	0.004593657	0	0.038234001	0.362579923	0.082400007	0	0.064368421	0	0	0.036206891
SD1757	Her2	0.199413264	0	0.088557897	0.001204204	0	0.228430577	0.05649655	0	0	0	0.039852175	0	0.016620216	0	0.020881092	0.149397191	0.111559376	0	0.077095372	0	0	0.010492087
SD1758	LumA	0.10724554	0	0	0.015689457	0	0.176827031	0	0	0.022574003	0	0.028106335	0	0	0.138045772	0.017893861	0.417289007	0	0	0.057516491	0	0	0.018812504
SD1761	Basal	0.119796788	0	0	0	0	0.291245102	0	0.052847778	0.049945611	0	0.012126757	0	0.025794368	0.218512268	0.050220501	0.037050642	0	0	0.142460185	0	0	0
SD1762	LumA	0.128798312	0	0.090965948	0.033087274	0	0.174276638	0.062163552	0	0	0	0.004640754	0.021295127	0.040630409	0	0.069803949	0.2227048	0.064764389	0	0.086868847	0	0	0
SD1764	LumA	0.173374223	0	0.048757527	0.076567796	0	0.209058795	0	0.028884523	0.047783273	0	0.010388103	0.008431497	0.002777415	0.081565825	0.034495324	0.226809697	0	0	0.051106	0	0	0
SD1765	LumB	0.075954161	0	0.161158739	0.037799407	0	0.160754858	0.012612547	0.016870248	0	0	0	0.021244739	0.001450893	0	0.027728784	0.31557094	0.093063954	0	0.075527686	0	0	0.000263043
SD1768	LumA	0.134722771	0	0.028953209	0	0	0.142854738	0	0.128651485	0.066630285	0	0.058896683	0	0	0.046169883	0.009615404	0.204081663	0	0	0.159887104	0	0	0.019536776
SD1769	LumA	0.119160574	0	0.171014508	0.007370835	0	0.114613821	0	0.062863998	0	0	0	0.036237526	0.008664575	0	0	0.307426181	0.063695143	0.020355401	0.066587889	0	0	0.022009549
SD1771	Basal	0.021692631	0	0	0.053892116	0	0.159756065	0	0	0	0	0	0.069949073	0.03655471	0.229893602	0.046364038	0.337447802	0	0	0	0.027207598	0	0.017242365
SD1773	LumA	0.102560328	0	0.075147737	0	0	0.128337335	0	0.052442552	0	0	0	0.019770859	0	0.222824462	0.029053012	0.319855721	0	0	0.040106221	0	0	0.009901773
SD1774	LumB	0.083027559	0	0	0	0	0.131158849	0	0	0.010004182	0	0	0.011754287	0	0.156133137	0.032547379	0.458399846	0	0	0.10163212	0	0	0.015342641
SD1775	Basal	0.112935868	0	0.030750531	0	0	0.228481499	0	0.03663751	0.017607801	0	0	0.020943372	0.026975653	0.163637369	0.031378388	0.219903702	0	0.110748307	0	0	0	0
SD1778	LumA	0.078436246	0	0.020893931	0	0	0.247414924	0	0	0.039318962	0	0.042003467	0	0.020250573	0	0	0.269478117	0.000755607	0	0.281448173	0	0	0
SD1779	LumB	0.157785577	0	0.006224398	0	0	0.241728413	0.000510927	0.011243244	0.003318575	0	0.029669279	0	0	0	0.032353293	0.302223838	0.064080397	0.013756711	0.100083332	0	0	0.037022016
SD1781	LumA	0.190160254	0	0.083032498	0	0	0.194755218	0	0.0339392	0	0	0	0.047570958	0	0.011135918	0.032933206	0.282686493	0	0	0.104721287	0	0	0.019064967
SD1790	LumB	0.042038596	0	0	0	0	0.067778448	0	0.015571724	0.051348461	0	0.073646479	0	0	0.469611106	0.006286643	0.261520527	0	0	0	0.009343742	0	0.002854273
SD1791	Normal	0.202688422	0	0.037616075	0.007525108	0	0.314881084	0	0.025769804	0	0	0.01932286	0	0	0	0.04216143	0.288217679	0	0	0.034168	0	0	0.027649538
SD1792	Her2	0.082559799	0	0.018805994	0.002227473	0	0.062819383	0	0.010921896	0.066959149	0	0.056382514	0	0	0.271774425	0.007832172	0.374218572	0	0	0.02571801	0.001353573	0	0.018427041
SD1793	Basal	0.233015329	0	0.035638086	0.025200838	0	0.254390768	0.003509617	0.094353748	0.005637074	0	0.004176103	0	0	0.048296136	0.041467697	0.13012777	0.084161879	0	0.040024956	0	0	0
SD1798	LumB	0.153238588	0	0.069960354	0	0	0.083323575	0	0.044982098	0	0	0	0.030920424	0	0	0.011466136	0.205317019	0.001655958	0	0.399135848	0	0	0
SD1799	LumB	0.170866972	0	0.05896152	0.01607681	0	0.335431282	0.025355416	0	0	0	0.036276227	0	0.01022189	0	0.056994275	0.164543909	0.019234821	0	0.106036879	0	0	0
SD1799A	Basal	0.217622514	0.05562483	0.076494723	0.100961273	0	0.230539576	0.048029341	0	0	0	0.040862595	0	0.005349966	0	0.058229575	0.139008086	0.015956403	0	0.011321119	0	0	0
SD1808	LumA	0.124978277	0	0.072694372	0	0	0.154403	0	0.013052888	0.002393582	0	0.001570936	0	0.004809792	0	0.012967244	0.432122719	0.077101674	0	0.067524712	0	0	0.036380804
SD1809	LumA	0.144275818	0	0.04434606	0	0	0.158035919	0	0	0.000317328	0	0	0.025453118	0	0	0.024998931	0.228310549	0.002629064	0	0.370991942	0	0	0.00064127
SD1810	LumA	0.15382583	0	0.043365137	0.022538694	0	0.274186487	0	0	0.018068459	0	0.025407615	0	0.007637745	0	0.023294788	0.222909589	0.061511004	0	0.147254652	0	0	0
SD1818	Basal	0.085597298	0	0.067291518	0.0892539	0	0.088784178	0.054727035	0.065152903	0.027201827	0	0.01493661	0.056056041	0.021289172	0.028588836	0.100581548	0.247125627	0.029222786	0	0.017820879	0	0	0.006369841
SD1819	Basal	0.105836227	0	0	0	0	0.101503934	0	0.039753246	0.047592587	0	0.000440699	0	0	0.321091988	0.036019408	0.293184925	0	0	0	0.047772942	0	0.006804044
SD1821	Basal	0.049256977	0	0.01556786	0	0	0.250577715	0	0.02370456	0.038290229	0	0.065780867	0.014978409	0.042024738	0.004004971	0.038931332	0.43939393	0	0	0	0	0	0.017488411
SD1825	LumA	0.140442007	0	0.023109469	0	0	0.295978225	0	0	0	0	0.033834022	0	0.020704413	0	0.052513714	0.245155542	0.05507429	0	0.133188317	0	0	0
SD1826	LumB	0.088099622	0	0.034753071	0.014408219	0	0.020432786	0	0.029614948	0.037832097	0	0.000210188	0.008874423	0	0.173489225	0.018368532	0.541994579	0	0	0.005024723	0	0	0.026897586
SD1828	LumB	0.089310829	0	0.224346737	0	0	0.103750625	0	0.013753576	0	0	0	0.02894915	0	0.068369823	0.037410856	0.241011558	0.046720521	0	0.146376325	0	0	0
SD1831	Her2	0.172985483	0.004899061	0.082795526	0.02228478	0	0.23056825	0.042824243	0	0.00928612	0	0.099077543	0	0.022120889	0.052847426	0.103890497	0.091174441	0.031606706	0	0.033639034	0	0	0
SD1832	LumA	0.261679123	0	0.019920687	0	0	0.108202423	0	0.054004458	0.038121109	0	0.07778716	0	0.019263981	0	0	0.260730966	0.002170713	0	0.15811938	0	0	0
SD1835	LumA	0.110641637	0	0.009310257	0	0	0.213619377	0	0.001289032	0	0	0.021504313	0	0	0	0.02753371	0.410363505	0.102012878	0	0.059508368	0	0	0.044216921
SD1836	LumA	0.068744423	0	0	0	0	0.069942779	0	0	0.024148792	0	0.051304445	0	0	0.20557361	0.00083845	0.373536735	0	0	0.203112748	0	0	0.002798018
SD1837	LumB	0.056885748	0	0.023133486	0.015879561	0	0.051677273	0	0.018936722	0.037773346	0	0.046117929	0	0	0.297792046	0	0.300669214	0	0	0.149911424	0.001223252	0	0
SD1841	LumA	0.18428024	0	0.101196539	0.05203731	0	0.13291718	0	0.030234121	0.009352219	0	0	0.041271523	0.006035766	0	0.019805363	0.214153127	0.045246863	0	0.159942195	0	0	0.003527554
SD1843	Basal	0.049426362	0	0	0	0	0.109831802	0	0.010905228	0.03146136	0	0.039459637	0	0.008670349	0.106701963	0	0.494984002	0.042831368	0.002709913	0	0.072644962	0	0.030373054
SD1845	LumA	0.123321929	0	0.255150654	0	0	0.077485908	0	0	0.003699646	0	0.004997477	0.001303342	0	0	0.006896484	0.347156557	0.037307565	0	0.099548161	0	0	0.043132276
SD1847	Normal	0.180491993	0.011981545	0.020719661	0	0	0.226288999	0.001285215	0.018250792	0	0	0.054337104	0	0	0.142705228	0.054289672	0.213766064	0.047396996	0	0.028486731	0	0	0
SD1848	Her2	0.176455782	0	0.067103082	0	0	0.150035869	0.00041474	0.013209539	0.018172772	0	0.013772589	0	0	0.21569073	0.034333214	0.240633416	0	0	0.046559629	0	0	0.023618636
SD1849	LumA	0.251602904	0	0.066343259	0	0	0.10800593	0	0.018911125	0.003684952	0	0.02768192	0	0.010282328	0	0	0.404165675	0.056979374	0	0	0.041504415	0	0.010838117
SD1851	LumA	0.161409149	0	0.083078813	0	0	0.267242121	0	0	0	0	0.016980377	0.009367722	0.007974701	0	0.054974421	0.221742633	0.054829324	0	0.122400739	0	0	0
SD1852	LumA	0.145599217	0	0.100879706	0.018878757	0	0.254866893	0	0.041265231	0	0	0.021291459	0	0	0	0.029701879	0.297796349	0.012527935	0.012376411	0.02709101	0	0	0.037725153
SD1853	Her2	0.093054991	0	0.107777739	0.186293791	0	0.140175868	0.016218003	0.048234827	0.037302715	0	0	0.051786517	0.010149166	0.030198315	0.081089808	0.154722062	0.021588754	0	0.021407444	0	0	0
SD1854	Her2	0.16009086	0	0.142336134	0.004869453	0	0.148362283	0.003624599	0.084861114	0	0	0	0.027041178	0	0.025037038	0.040632085	0.304122703	0	0.014392316	0.009982674	0	0	0.034647562
SD1856	Normal	0.059663431	0	0	0	0	0.264016755	0	0.052325488	0.052895157	0	0.089535068	0	0	0.24538572	6.90E-05	0.184390704	0	0.027802164	0	0.023916497	0	0
SD1857	Basal	0.104915749	0	0.207250252	0	0	0.257851471	0.000320717	0	0	0	0.021028437	0.007335046	0.001863749	0.122988134	0.050107721	0.174478849	0	0.035163498	0	0	0	0.016696378
SD1858	Her2	0.212670537	0	0.112135977	0.059733316	0	0.251346906	0.049184382	0	0	0	0.060315888	0	0.01025343	0	0.027419335	0.142464284	0.052609474	0	0.021866471	0	0	0
SD1865	LumA	0.049990575	0	0	0	0	0.18310383	0	0	0.04198527	0	0.08764921	0	0.004984979	0.110025155	0	0.365886708	0	0	0.153057268	0	0	0.003317005
SD1866	LumB	0.126118465	0	0.085340625	0	0	0.186550898	0	0.014788753	0	0	0	0.028161446	0	0.208594471	0.031707329	0.217908433	0	0	0.091463178	0.009366401	0	0
SD1868	LumA	0.259849671	0	0.082330658	0	0	0.098222448	0	0.088486174	0	0	0	0.054930101	0.011830529	0	0	0.279278438	0.063169026	0.021807358	0.040095596	0	0	0
SD1870	LumA	0.113193949	0	0.043516786	0.059665135	0	0.253205074	0.006294801	0	0.023750277	0	0.035344072	0	0.00134133	0.00797254	0.022418668	0.272040982	0.054097703	0	0.100438624	0	0	0.00672006
SD1871	LumB	0.172643474	0	0.119318238	0.099184914	0	0.217419911	0.026141806	0.017958403	0.028911057	0	0	0.004903958	0.012881593	0.009782523	0.043507782	0.131793985	0.012001077	0	0.103551277	0	0	0
SD1872	LumB	0.156042193	0	0.098991708	0.042905763	0	0.247808048	0.015596289	0.034990253	0.018476876	0	0.026247411	0	0	0.116762797	0.086934453	0.133634394	0	0	0.017785497	0	0	0.003824317
SD1875	Her2	0.176514031	0	0.170936732	0.030910511	0	0.315295841	0.030316906	0	0	0	0.040702253	0	0.005803836	0.013411163	0.052478706	0.108514645	0.017301853	0	0.034510763	0	0	0.00330276
SD1878	LumA	0.083020144	0	0	0	0	0.166219409	0	0	0.064298966	0	0.071722136	0	0	0.137415123	0.001854526	0.410187217	0	0	0.004042512	0.040486721	0	0.020753246
SD1879	Her2	0.09313983	0	0.002664679	0	0	0.214480412	0	0.002772278	0.064718213	0	0.116145526	0	0.020269958	0.173780595	0	0.218999971	0	0	0.093028538	0	0	0
SD1881	Basal	0.20819424	0	0.16690656	0	0	0.242422216	0.020656052	0.020720108	0	0	0.047125442	0	0.018959907	0	0.050440115	0.147161332	0.052884268	0	0.02452976	0	0	0
SD1882	Normal	0.181591746	0	0.006910751	0	0	0.127105595	0	0.073794252	0.049105331	0	0.043104797	0.053165034	0	0	0	0.27011243	0.029725617	0	0.100148087	0	0.014513887	0.050722473
SD1884	LumA	0.079056072	0	0.142817189	0	0	0.204135546	0	0	0.012817279	0	0.028652405	0	0	0.133161602	0.00842686	0.362016118	0.000355708	0	0.02856122	0	0	0
SD1885	LumB	0.061739287	0	0.004704912	0	0	0.195220566	0	0.038396677	0.032211715	0	0.019599222	0.027792441	0	0.398156277	0	0.193790208	0	0	0	0.028388694	0	0
SD1894	LumA	0.120760368	0	0.056243501	0.003582642	0	0.184889083	0	0.014831517	0	0	0.00389217	0.002395772	0.016070959	0	0.024098416	0.343395629	0.10037624	0	0.127515887	0	0	0.001947817
SD1896	Her2	0.095450517	0	0.195381025	0.010222706	0	0.109084264	0	0.045923719	0.002177071	0	0	0.039898667	0	0	0.03063713	0.237267799	0.061303844	0	0.169790273	0	0	0.002862983
